step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
678,77.2762,100.6945,DPDK,0.819504,0.204876,0.974591,0.01060487,0
679,74.2575,98.9726,DPDK,0.819468,0.204867,0.974458,0.01103549,0
680,71.4514,97.0612,DPDK,0.819434,0.204858,0.974331,0.01146841,0
681,86.8313,95.0043,DPDK,0.81961,0.204902,0.974762,0.0094391,0
682,83.3314,94.1273,DPDK,0.819572,0.204893,0.974719,0.00983509,0
683,89.5328,93.7547,DPDK,0.819638,0.204909,0.974796,0.00915461,0
684,90.2486,94.1164,DPDK,0.819645,0.204911,0.9748,0.00908208,0
685,81.8593,94.8751,DPDK,0.819556,0.204889,0.974702,0.01001177,0
686,100.8672,95.1796,DPDK,0.819842,0.204961,0.97492,0.00812794,0
687,92.8237,96.4719,DPDK,0.819679,0.20492,0.974833,0.00883049,0
688,85.5133,97.5893,DPDK,0.819596,0.204899,0.974748,0.00958442,0
689,94.6635,97.967,DPDK,0.819712,0.204928,0.974854,0.00865921,0
690,97.7251,98.4797,DPDK,0.819776,0.204944,0.974886,0.0083886,0
691,92.7503,99.1748,DPDK,0.819678,0.204919,0.974834,0.00883747,0
692,97.0867,99.5174,DPDK,0.819763,0.204941,0.974878,0.00844361,0
693,89.7193,99.9096,DPDK,0.81964,0.20491,0.974796,0.0091356,0
694,93.2219,99.715,DPDK,0.819686,0.204921,0.974837,0.00879284,0
695,88.4462,99.4383,DPDK,0.819627,0.204907,0.974782,0.00926695,0
696,91.1263,98.7706,DPDK,0.819654,0.204913,0.974812,0.0089947,0
697,86.8072,98.1212,DPDK,0.819609,0.204902,0.974763,0.00944172,0
698,88.3644,97.229,DPDK,0.819626,0.204906,0.974779,0.00927552,0
699,87.7045,96.4003,DPDK,0.819619,0.204905,0.974774,0.00934523,0
700,94.0149,95.6415,DPDK,0.8197,0.204925,0.974844,0.00871883,0
701,89.6995,95.4329,DPDK,0.819639,0.20491,0.974795,0.00913761,0
702,97.1727,95.2549,DPDK,0.819764,0.204941,0.974882,0.00843616,0
703,90.7136,95.6323,DPDK,0.81965,0.204912,0.974807,0.00903558,0
704,87.7696,95.8264,DPDK,0.81962,0.204905,0.974774,0.00933831,0
705,89.7638,95.6795,DPDK,0.81964,0.20491,0.974795,0.00913107,0
706,92.5444,95.4845,DPDK,0.819675,0.204919,0.974828,0.00885709,0
707,94.9875,95.474,DPDK,0.819718,0.204929,0.974855,0.00862975,0
708,98.5957,95.7242,DPDK,0.819795,0.204949,0.974896,0.00831471,0
709,93.4845,96.3565,DPDK,0.81969,0.204922,0.974839,0.00876819,0
710,93.7909,96.7712,DPDK,0.819696,0.204924,0.974843,0.00873961,0
711,92.0821,97.0274,DPDK,0.819667,0.204917,0.974823,0.00890148,0
712,88.1669,97.0377,DPDK,0.819624,0.204906,0.97478,0.00929627,0
713,94.5386,96.6134,DPDK,0.81971,0.204927,0.974849,0.00867064,0
714,101.4508,96.4419,DPDK,0.819854,0.204964,0.974924,0.0080813,0
715,83.9648,96.9002,DPDK,0.819579,0.204895,0.974727,0.00976098,0
716,87.6429,96.4319,DPDK,0.819618,0.204905,0.974774,0.00935179,0
717,85.8676,95.7495,DPDK,0.8196,0.2049,0.974752,0.00954492,0
718,98.1648,94.8855,DPDK,0.819786,0.204946,0.974893,0.00835111,0
719,87.9394,94.8732,DPDK,0.819621,0.204905,0.974774,0.0093203,0
720,72.52,94.6255,DPDK,0.819447,0.204862,0.974377,0.0112996,0
