step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
233,228.2632,,DPDK,0.821184,0.205296,0.975311,0.00359753,0
234,241.5105,,DPDK,0.821261,0.205315,0.975326,0.00340052,0
235,244.6593,,DPDK,0.821278,0.20532,0.975309,0.00335682,0
236,249.5854,,DPDK,0.821305,0.205326,0.975279,0.00329068,0
237,247.2396,,DPDK,0.821292,0.205323,0.975295,0.00332185,0
238,265.0201,,DPDK,0.821386,0.205347,0.9752,0.00309934,0
239,240.3234,,DPDK,0.821254,0.205313,0.975323,0.00341729,0
240,158.5498,,DPDK,0.820685,0.205171,0.975247,0.0051762,0
241,155.0357,,DPDK,0.820653,0.205163,0.975247,0.00529331,0
242,144.847,,DPDK,0.82055,0.205137,0.975231,0.00566494,0
243,138.5144,,DPDK,0.820479,0.20512,0.975174,0.00592342,0
244,132.9855,,DPDK,0.82041,0.205102,0.975128,0.00616917,0
245,156.1044,,DPDK,0.820663,0.205166,0.975245,0.00525714,0
246,143.2506,,DPDK,0.820533,0.205133,0.975214,0.00572795,0
247,110.403,,DPDK,0.82003,0.205008,0.974996,0.00742761,0
248,97.3126,,DPDK,0.819768,0.204942,0.974881,0.00842407,0
249,86.719,,DPDK,0.819609,0.204902,0.974764,0.00945131,0
250,83.897,,DPDK,0.819578,0.204895,0.974726,0.00976886,0
251,73.6291,,DPDK,0.819461,0.204865,0.974428,0.01112958,0
252,70.74,,DPDK,0.819425,0.204856,0.974296,0.01158362,0
253,68.293,,DPDK,0.819393,0.204848,0.974189,0.0119982,0
254,68.8513,,DPDK,0.8194,0.20485,0.974205,0.01190101,0
255,62.6963,,DPDK,0.819316,0.204829,0.973933,0.01306801,0
256,50.4076,,DPDK,0.81912,0.20478,0.972543,0.01624994,0
257,43.2897,,DPDK,0.81899,0.204747,0.971641,0.01891883,0
258,53.2771,,DPDK,0.81917,0.204792,0.972962,0.01537564,0
259,35.4239,,DPDK,0.818955,0.204739,0.970152,0.02311873,0
260,47.4561,,DPDK,0.819066,0.204767,0.972171,0.01725944,0
261,37.7202,,DPDK,0.818963,0.204741,0.970668,0.02171155,0
262,21.8436,,DPDK,0.818895,0.204724,0.965826,0.03748902,0
263,25.4533,,DPDK,0.818914,0.204729,0.967037,0.03217324,0
264,17.1993,,DPDK,0.818866,0.204717,0.963662,0.04761036,0
265,16.1957,,DPDK,0.818859,0.204715,0.962939,0.05056021,0
266,21.9655,,DPDK,0.818896,0.204724,0.965863,0.03728108,0
267,12.9416,,DPDK,0.818832,0.204708,0.95984,0.06327112,0
268,10.3884,,DPDK,0.818806,0.204701,0.956634,0.07881925,0
269,22.7167,,DPDK,0.8189,0.204725,0.96609,0.03604844,0
270,17.237,,DPDK,0.818867,0.204717,0.963689,0.04750642,0
271,22.0827,,DPDK,0.818897,0.204724,0.9659,0.03708315,0
272,30.2788,,DPDK,0.818936,0.204734,0.968734,0.02704651,0
273,40.8504,,DPDK,0.818973,0.204743,0.971307,0.02004811,0
274,46.8652,,DPDK,0.819055,0.204764,0.972099,0.01747684,0
275,45.9339,,DPDK,0.819037,0.204759,0.971983,0.01783078,0
276,62.4067,,DPDK,0.819312,0.204828,0.973921,0.01312858,0
277,67.5277,,DPDK,0.819383,0.204846,0.974157,0.01213403,0
278,61.4025,,DPDK,0.819297,0.204824,0.973871,0.01334306,0
279,59.7794,,DPDK,0.819273,0.204818,0.973748,0.01370493,0
280,77.6492,,DPDK,0.819508,0.204877,0.974608,0.01055398,0
281,88.1261,,DPDK,0.819623,0.204906,0.974778,0.00930057,0
282,98.4357,,DPDK,0.819791,0.204948,0.974892,0.00832819,0
283,92.4078,,DPDK,0.819672,0.204918,0.974829,0.00887016,0
284,113.1638,,DPDK,0.820082,0.20502,0.974997,0.00724686,0
285,107.783,,DPDK,0.81998,0.204995,0.974988,0.00760769,0
286,117.4906,,DPDK,0.82016,0.20504,0.974997,0.00698064,0
287,113.3046,,DPDK,0.820084,0.205021,0.974999,0.00723787,0
288,132.8896,,DPDK,0.820408,0.205102,0.975128,0.00617361,0
289,126.8769,,DPDK,0.820323,0.205081,0.975075,0.0064655,0
290,135.3872,,DPDK,0.82044,0.20511,0.975149,0.00605995,0
291,125.7434,,DPDK,0.820304,0.205076,0.975065,0.00652363,0
292,119.951,,DPDK,0.820203,0.205051,0.975001,0.00683781,0
293,132.6462,,DPDK,0.820405,0.205101,0.975125,0.00618491,0
294,141.3179,,DPDK,0.820511,0.205128,0.975199,0.00580614,0
295,166.4523,,DPDK,0.820755,0.205189,0.975256,0.00493087,0
296,169.0553,,DPDK,0.820778,0.205194,0.975257,0.00485508,0
297,135.5106,,DPDK,0.820442,0.20511,0.975151,0.00605445,0
298,146.215,,DPDK,0.820565,0.205141,0.975236,0.00561204,0
299,133.9423,,DPDK,0.820422,0.205105,0.975138,0.00612519,0
300,151.4345,,DPDK,0.820619,0.205155,0.975242,0.00541897,0
301,163.9944,,DPDK,0.820734,0.205183,0.975252,0.00500465,0
302,168.7374,,DPDK,0.820775,0.205194,0.975255,0.00486421,0
303,155.9897,,DPDK,0.820662,0.205165,0.975246,0.005261,0
304,168.2169,,DPDK,0.820771,0.205193,0.975255,0.00487924,0
305,144.5638,,DPDK,0.820547,0.205137,0.975227,0.00567602,0
306,158.9335,,DPDK,0.820689,0.205172,0.975247,0.00516372,0
307,181.4979,,DPDK,0.820874,0.205218,0.97527,0.00452277,0
308,171.8196,,DPDK,0.8208,0.2052,0.975257,0.0047771,0
309,139.8532,,DPDK,0.820495,0.205124,0.975186,0.00586683,0
310,151.7957,,DPDK,0.820622,0.205156,0.975243,0.0054061,0
311,169.1207,,DPDK,0.820778,0.205195,0.975256,0.00485321,0
312,163.7663,,DPDK,0.820732,0.205183,0.975252,0.00501161,0
313,177.694,,DPDK,0.820845,0.205211,0.975263,0.00461943,0
314,156.9007,,DPDK,0.82067,0.205168,0.975249,0.00523051,0
315,153.4555,,DPDK,0.820638,0.20516,0.975243,0.00534773,0
316,162.8878,,DPDK,0.820724,0.205181,0.97525,0.00503858,0
317,161.657,,DPDK,0.820713,0.205178,0.975252,0.00507688,0
318,152.3064,,DPDK,0.820627,0.205157,0.975244,0.005388,0
319,135.8199,,DPDK,0.820446,0.205111,0.975154,0.00604069,0
320,134.0224,,DPDK,0.820423,0.205106,0.97514,0.00612153,0
321,150.137,,DPDK,0.820606,0.205152,0.975239,0.00546571,0
322,149.373,,DPDK,0.820598,0.20515,0.97524,0.00549362,0
323,198.9687,,DPDK,0.820998,0.20525,0.975286,0.00412627,0
324,193.4003,,DPDK,0.82096,0.20524,0.975283,0.00424487,0
325,204.502,,DPDK,0.821035,0.205259,0.97529,0.0040148,0
326,221.4681,,DPDK,0.821143,0.205286,0.975306,0.00370773,0
327,231.1702,,DPDK,0.821201,0.2053,0.975316,0.00355237,0
328,242.7415,,DPDK,0.821267,0.205317,0.975318,0.0033833,0
329,220.7486,,DPDK,0.821139,0.205285,0.975304,0.00371979,0
330,247.892,,DPDK,0.821296,0.205324,0.97529,0.00331312,0
