step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
556,23.2178,,OAI-1x,0.222871,0.055718,0.921698,0.00959915,0
557,18.8045,,OAI-1x,0.200008,0.050002,0.921009,0.01063617,0
558,17.5825,,OAI-1x,0.188988,0.047247,0.921206,0.01074865,0
559,27.5739,,OAI-1x,0.226383,0.056596,0.925486,0.00821007,0
560,31.8989,,OAI-1x,0.24341,0.060852,0.928551,0.00763065,0
561,32.5405,,OAI-1x,0.254446,0.063612,0.928981,0.00781936,0
562,35.213,,OAI-1x,0.292518,0.07313,0.930713,0.00830711,0
563,45.0812,,OAI-1x,0.388896,0.097224,0.933987,0.00862657,0
564,55.0797,,OAI-1x,0.508647,0.127162,0.935301,0.00923475,0
565,49.7072,,OAI-1x,0.450148,0.112537,0.934694,0.00905599,0
566,60.0117,,OAI-1x,0.554067,0.138517,0.93571,0.00923265,0
567,68.2168,,OAI-1x,0.625197,0.156299,0.93446,0.00916486,0
568,72.0016,,OAI-1x,0.653683,0.163421,0.933447,0.00907872,0
569,79.2587,,OAI-1x,0.712713,0.178178,0.931469,0.00899224,0
570,80.2084,,OAI-1x,0.721442,0.18036,0.931213,0.00899459,0
571,90.772,,OAI-1x,0.822282,0.205571,0.928577,0.00905877,0
572,84.2639,,OAI-1x,0.760574,0.190144,0.930138,0.00902609,0
573,100.466,,OAI-1x,0.91232,0.22808,0.92672,0.00908089,0
574,91.8599,,OAI-1x,0.831985,0.207996,0.928353,0.0090571,0
575,93.8066,,OAI-1x,0.849553,0.212388,0.927972,0.00905644,0
576,88.2093,,OAI-1x,0.798931,0.199733,0.929166,0.00905723,0
577,91.454,,OAI-1x,0.828494,0.207123,0.928444,0.00905913,0
578,86.9242,,OAI-1x,0.786681,0.19667,0.929493,0.00905019,0
579,88.2488,,OAI-1x,0.799368,0.199842,0.929146,0.00905811,0
580,90.1043,,OAI-1x,0.816241,0.20406,0.928724,0.00905884,0
581,80.4969,,OAI-1x,0.724045,0.181011,0.931131,0.00899469,0
582,84.1555,,OAI-1x,0.759462,0.189865,0.930172,0.00902451,0
583,89.5911,,OAI-1x,0.811649,0.202912,0.928838,0.00905948,0
584,82.3453,,OAI-1x,0.741085,0.185271,0.930632,0.00899973,0
585,81.1604,,OAI-1x,0.73026,0.182565,0.930961,0.00899774,0
586,99.4772,,OAI-1x,0.90287,0.225717,0.926896,0.00907614,0
587,100.5975,,OAI-1x,0.913481,0.22837,0.92669,0.00908055,0
588,95.3385,,OAI-1x,0.863567,0.215892,0.927664,0.00905791,0
589,94.062,,OAI-1x,0.851943,0.212986,0.927929,0.00905724,0
590,87.6368,,OAI-1x,0.793572,0.198393,0.929318,0.00905524,0
591,83.0453,,OAI-1x,0.748113,0.187028,0.930456,0.00900849,0
592,106.605,,OAI-1x,0.972778,0.243195,0.925642,0.00912507,0
593,92.7362,,OAI-1x,0.839925,0.209981,0.928178,0.00905714,0
594,99.1164,,OAI-1x,0.899339,0.224835,0.926957,0.00907357,0
595,100.984,,OAI-1x,0.917072,0.229268,0.926619,0.00908136,0
596,96.1899,,OAI-1x,0.87155,0.217887,0.927512,0.00906072,0
597,98.2022,,OAI-1x,0.890498,0.222624,0.927137,0.009068,0
598,77.9808,,OAI-1x,0.700702,0.175176,0.931808,0.00898557,0
599,88.1663,,OAI-1x,0.798589,0.199647,0.929171,0.00905776,0
600,97.1672,,OAI-1x,0.880576,0.220144,0.927331,0.00906248,0
601,89.9352,,OAI-1x,0.814754,0.203688,0.928756,0.00905934,0
602,94.6387,,OAI-1x,0.857213,0.214303,0.927813,0.00905775,0
603,88.4109,,OAI-1x,0.800875,0.200219,0.929117,0.00905856,0
604,113.298,,OAI-1x,1.036286,0.259072,0.924133,0.00914656,0
605,94.9589,,OAI-1x,0.860094,0.215023,0.927751,0.00905753,0
606,99.1005,,OAI-1x,0.89913,0.224782,0.926962,0.00907291,0
607,105.7817,,OAI-1x,0.964698,0.241174,0.925779,0.00911971,0
608,75.4216,,OAI-1x,0.67857,0.169642,0.932535,0.00899702,0
609,83.47,,OAI-1x,0.752514,0.188128,0.930362,0.00901538,0
610,100.9541,,OAI-1x,0.916918,0.22923,0.926637,0.00908253,0
611,111.4254,,OAI-1x,1.018857,0.254714,0.924622,0.00914385,0
612,93.0221,,OAI-1x,0.842413,0.210603,0.928124,0.00905605,0
613,107.3649,,OAI-1x,0.980224,0.245056,0.925507,0.00912984,0
614,99.0139,,OAI-1x,0.898301,0.224575,0.926986,0.00907248,0
615,108.845,,OAI-1x,0.994452,0.248613,0.925231,0.0091364,0
616,115.2783,,OAI-1x,1.054293,0.263573,0.923592,0.00914563,0
617,123.7992,,OAI-1x,1.132156,0.283039,0.921584,0.0091451,0
618,137.6632,,OAI-1x,1.253539,0.313385,0.920565,0.00910584,0
619,120.2627,,OAI-1x,1.099825,0.274956,0.922169,0.00914519,0
620,116.6658,,OAI-1x,1.066762,0.26669,0.923208,0.00914374,0
621,114.7485,,OAI-1x,1.049483,0.262371,0.923746,0.00914594,0
622,111.0673,,OAI-1x,1.015551,0.253888,0.924709,0.00914357,0
623,107.3608,,OAI-1x,0.980148,0.245037,0.925509,0.00912948,0
624,102.8435,,OAI-1x,0.934937,0.233734,0.926285,0.00909087,0
625,113.8208,,OAI-1x,1.041028,0.260257,0.92398,0.0091462,0
626,115.1504,,OAI-1x,1.053163,0.263291,0.923635,0.00914597,0
627,109.4289,,OAI-1x,1.00008,0.25002,0.925146,0.00913908,0
628,101.4577,,OAI-1x,0.921556,0.230389,0.926533,0.00908316,0
629,59.9743,,OAI-1x,0.553798,0.13845,0.935699,0.00923392,0
630,47.6565,,OAI-1x,0.4239,0.105975,0.934394,0.00889491,0
631,42.3055,,OAI-1x,0.348871,0.087218,0.93356,0.00824648,0
632,42.0431,,OAI-1x,0.345368,0.086342,0.933521,0.00821461,0
633,44.5394,,OAI-1x,0.381275,0.095319,0.933908,0.0085604,0
634,33.1935,,OAI-1x,0.260609,0.065152,0.929415,0.00785121,0
635,24.8378,,OAI-1x,0.248207,0.062052,0.923227,0.00999311,0
636,20.7174,,OAI-1x,0.19945,0.049862,0.92076,0.00962718,0
637,27.6668,,OAI-1x,0.225409,0.056352,0.925548,0.00814726,0
638,28.4641,,OAI-1x,0.225869,0.056467,0.926142,0.00793521,0
639,19.507,,OAI-1x,0.206056,0.051514,0.920916,0.01056315,0
640,19.0129,,OAI-1x,0.201837,0.050459,0.920969,0.01061577,0
641,11.4336,,OAI-1x,0.120936,0.030234,0.916452,0.01057724,0
642,13.7669,,OAI-1x,0.149199,0.0373,0.919148,0.01083752,0
643,11.1705,,OAI-1x,0.117795,0.029449,0.916238,0.01054519,0
644,9.4167,,OAI-1x,0.094354,0.023588,0.913952,0.01001979,0
645,8.786,,OAI-1x,0.084873,0.021218,0.912506,0.00965997,0
646,7.9419,,OAI-1x,0.094477,0.023619,0.910452,0.01189615,0
647,8.2076,,OAI-1x,0.087018,0.021754,0.911118,0.01060212,0
648,16.22,,OAI-1x,0.175802,0.04395,0.920861,0.01083858,0
649,7.299,,OAI-1x,0.102597,0.025649,0.908704,0.01405628,0
650,9.1887,,OAI-1x,0.090966,0.022742,0.913458,0.00989983,0
651,9.9125,,OAI-1x,0.10137,0.025343,0.915059,0.01022646,0
652,13.0156,,OAI-1x,0.140165,0.035041,0.91828,0.01076902,0
653,10.6153,,OAI-1x,0.110747,0.027687,0.915828,0.01043272,0
654,11.7171,,OAI-1x,0.124351,0.031088,0.916648,0.01061278,0
655,16.2375,,OAI-1x,0.175959,0.04399,0.92087,0.01083652,0
656,23.262,,OAI-1x,0.223318,0.05583,0.921737,0.00960013,0
657,19.8038,,OAI-1x,0.208551,0.052138,0.920871,0.01053083,0
658,27.4943,,OAI-1x,0.227214,0.056804,0.925427,0.00826405,0
659,38.6828,,OAI-1x,0.309797,0.077449,0.932806,0.00800865,0
660,43.1543,,OAI-1x,0.361385,0.090346,0.933693,0.00837426,0
661,48.6093,,OAI-1x,0.436259,0.109065,0.934525,0.00897481,0
662,54.1013,,OAI-1x,0.498512,0.124628,0.935204,0.00921442,0
663,59.9292,,OAI-1x,0.553378,0.138345,0.935707,0.00923387,0
664,74.4451,,OAI-1x,0.671351,0.167838,0.932803,0.00901807,0
665,77.4284,,OAI-1x,0.695407,0.173852,0.931949,0.00898129,0
666,73.3023,,OAI-1x,0.663244,0.165811,0.93313,0.00904808,0
667,87.2389,,OAI-1x,0.789725,0.197431,0.929395,0.00905244,0
668,81.4815,,OAI-1x,0.73311,0.183277,0.930861,0.00899726,0
669,91.1049,,OAI-1x,0.825259,0.206315,0.928495,0.00905834,0
670,76.2396,,OAI-1x,0.685041,0.17126,0.932295,0.00898537,0
671,77.7239,,OAI-1x,0.698228,0.174557,0.931879,0.00898344,0
672,82.5753,,OAI-1x,0.743328,0.185832,0.930579,0.00900182,0
673,83.7293,,OAI-1x,0.755063,0.188766,0.930275,0.00901791,0
674,90.3412,,OAI-1x,0.818326,0.204582,0.928668,0.00905818,0
675,95.6075,,OAI-1x,0.866037,0.216509,0.927626,0.00905825,0
676,83.3953,,OAI-1x,0.751679,0.18792,0.930364,0.00901345,0
677,71.3973,,OAI-1x,0.649224,0.162306,0.933613,0.00909312,0
678,77.2762,,OAI-1x,0.693982,0.173496,0.932008,0.00898054,0
679,74.2575,,OAI-1x,0.670073,0.167518,0.932859,0.00902364,0
680,71.4514,,OAI-1x,0.649644,0.162411,0.933598,0.00909211,0
681,86.8313,,OAI-1x,0.785844,0.196461,0.929507,0.00905024,0
682,83.3314,,OAI-1x,0.75106,0.187765,0.930378,0.00901292,0
683,89.5328,,OAI-1x,0.811098,0.202775,0.928865,0.00905923,0
684,90.2486,,OAI-1x,0.81759,0.204398,0.928682,0.00905931,0
685,81.8593,,OAI-1x,0.736505,0.184126,0.930773,0.00899721,0
686,100.8672,,OAI-1x,0.916042,0.22901,0.926636,0.00908166,0
687,92.8237,,OAI-1x,0.840708,0.210177,0.928181,0.00905704,0
688,85.5133,,OAI-1x,0.77304,0.19326,0.929835,0.00904,0
689,94.6635,,OAI-1x,0.857382,0.214346,0.92781,0.00905715,0
690,97.7251,,OAI-1x,0.885814,0.221453,0.927225,0.00906434,0
691,92.7503,,OAI-1x,0.840037,0.210009,0.928177,0.00905698,0
692,97.0867,,OAI-1x,0.879885,0.219971,0.927335,0.00906288,0
693,89.7193,,OAI-1x,0.812821,0.203205,0.9288,0.00905961,0
694,93.2219,,OAI-1x,0.844274,0.211069,0.928076,0.00905661,0
695,88.4462,,OAI-1x,0.801188,0.200297,0.92911,0.00905848,0
696,91.1263,,OAI-1x,0.825486,0.206371,0.928501,0.0090587,0
697,86.8072,,OAI-1x,0.785645,0.196411,0.929508,0.00905046,0
698,88.3644,,OAI-1x,0.800381,0.200095,0.92915,0.00905774,0
699,87.7045,,OAI-1x,0.794107,0.198527,0.929294,0.00905435,0
700,94.0149,,OAI-1x,0.851448,0.212862,0.927935,0.00905652,0
701,89.6995,,OAI-1x,0.812551,0.203138,0.928821,0.00905859,0
702,97.1727,,OAI-1x,0.880604,0.220151,0.927323,0.00906226,0
703,90.7136,,OAI-1x,0.821735,0.205434,0.928594,0.00905857,0
704,87.7696,,OAI-1x,0.794758,0.198689,0.929278,0.00905505,0
705,89.7638,,OAI-1x,0.813145,0.203286,0.928792,0.00905872,0
706,92.5444,,OAI-1x,0.838141,0.209535,0.928215,0.00905663,0
707,94.9875,,OAI-1x,0.860427,0.215107,0.927741,0.00905832,0
708,98.5957,,OAI-1x,0.894314,0.223578,0.927042,0.00907052,0
709,93.4845,,OAI-1x,0.846619,0.211655,0.92804,0.00905625,0
710,93.7909,,OAI-1x,0.849435,0.212359,0.927974,0.00905669,0
711,92.0821,,OAI-1x,0.83406,0.208515,0.92831,0.00905779,0
712,88.1669,,OAI-1x,0.798589,0.199647,0.929171,0.00905769,0
713,94.5386,,OAI-1x,0.856305,0.214076,0.927819,0.00905773,0
714,101.4508,,OAI-1x,0.921561,0.23039,0.926534,0.00908383,0
715,83.9648,,OAI-1x,0.757597,0.189399,0.93021,0.00902279,0
716,87.6429,,OAI-1x,0.793637,0.198409,0.929323,0.00905535,0
717,85.8676,,OAI-1x,0.776534,0.194133,0.929737,0.00904338,0
718,98.1648,,OAI-1x,0.890141,0.222535,0.927129,0.00906782,0
719,87.9394,,OAI-1x,0.796472,0.199118,0.92925,0.00905706,0
720,72.52,,OAI-1x,0.657516,0.164379,0.933323,0.00906669,0
