step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
222,193.7043,,DPDK,0.820962,0.20524,0.975281,0.00423822,0
223,199.5821,,DPDK,0.821002,0.205251,0.975288,0.00411361,0
224,185.8992,,DPDK,0.820906,0.205227,0.975272,0.00441587,0
225,219.1199,,DPDK,0.821129,0.205282,0.975307,0.00374739,0
226,224.9012,,DPDK,0.821164,0.205291,0.97531,0.00365122,0
227,185.9196,,DPDK,0.820906,0.205227,0.975273,0.00441538,0
228,202.367,,DPDK,0.821021,0.205255,0.97529,0.00405709,0
229,195.3137,,DPDK,0.820973,0.205243,0.975281,0.00420336,0
230,167.8568,,DPDK,0.820767,0.205192,0.975258,0.00488969,0
231,167.5901,,DPDK,0.820765,0.205191,0.975256,0.00489746,0
232,189.3454,,DPDK,0.820931,0.205233,0.975275,0.00433563,0
233,214.1782,,DPDK,0.821098,0.205274,0.975298,0.00383371,0
234,199.6051,,DPDK,0.821002,0.205251,0.975288,0.00411313,0
235,191.3143,,DPDK,0.820945,0.205236,0.975277,0.00429108,0
236,191.8641,,DPDK,0.820949,0.205237,0.975276,0.0042788,0
237,208.4244,,DPDK,0.821061,0.205265,0.975295,0.00393937,0
238,235.4617,,DPDK,0.821226,0.205307,0.97532,0.00348773,0
239,208.0643,,DPDK,0.821059,0.205265,0.975295,0.00394618,0
240,161.7142,,DPDK,0.820714,0.205178,0.975252,0.00507509,0
241,132.7746,,DPDK,0.820407,0.205102,0.975125,0.00617895,0
242,120.6435,,DPDK,0.820215,0.205054,0.975009,0.00679867,0
243,106.9157,,DPDK,0.819963,0.204991,0.974979,0.00766925,0
244,94.1524,,DPDK,0.819702,0.204926,0.974848,0.00870613,0
245,88.2152,,DPDK,0.819624,0.204906,0.97478,0.00929119,0
246,90.9751,,DPDK,0.819652,0.204913,0.974812,0.00900964,0
247,85.5884,,DPDK,0.819597,0.204899,0.974747,0.00957602,0
248,74.5383,,DPDK,0.819472,0.204868,0.974472,0.01099397,0
249,71.5663,,DPDK,0.819435,0.204859,0.974337,0.01145002,0
250,53.8757,,DPDK,0.81918,0.204795,0.973047,0.015205,0
251,47.9835,,DPDK,0.819076,0.204769,0.972233,0.01706994,0
252,39.4967,,DPDK,0.818969,0.204742,0.971051,0.02073514,0
253,37.9281,,DPDK,0.818964,0.204741,0.970717,0.02159251,0
254,34.8235,,DPDK,0.818953,0.204738,0.970008,0.02351728,0
255,29.8585,,DPDK,0.818934,0.204734,0.968595,0.02742716,0
256,26.4553,,DPDK,0.818919,0.20473,0.967421,0.03095483,0
257,27.5034,,DPDK,0.818924,0.204731,0.967807,0.02977539,0
258,24.7379,,DPDK,0.818911,0.204728,0.966757,0.03310348,0
259,25.5078,,DPDK,0.818915,0.204729,0.967059,0.03210445,0
260,27.8367,,DPDK,0.818925,0.204731,0.967921,0.02941894,0
261,20.6039,,DPDK,0.818888,0.204722,0.965436,0.03974426,0
262,19.7042,,DPDK,0.818883,0.204721,0.965138,0.0415588,0
263,16.4113,,DPDK,0.818861,0.204715,0.9631,0.04989621,0
264,17.6223,,DPDK,0.818869,0.204717,0.963962,0.04646788,0
265,21.0827,,DPDK,0.818891,0.204723,0.965592,0.03884192,0
266,25.4861,,DPDK,0.818914,0.204729,0.967049,0.03213185,0
267,34.5085,,DPDK,0.818952,0.204738,0.969934,0.02373192,0
268,33.3807,,DPDK,0.818948,0.204737,0.969661,0.02453357,0
269,30.3159,,DPDK,0.818936,0.204734,0.968744,0.02701344,0
270,39.9727,,DPDK,0.81897,0.204743,0.97115,0.02048825,0
271,44.3362,,DPDK,0.819006,0.204751,0.971778,0.0184726,0
272,47.0731,,DPDK,0.819059,0.204765,0.972124,0.01739972,0
273,57.4603,,DPDK,0.819238,0.204809,0.973505,0.01425745,0
274,58.2847,,DPDK,0.81925,0.204813,0.973601,0.01405601,0
275,75.0437,,DPDK,0.819478,0.204869,0.974495,0.01092001,0
276,84.0606,,DPDK,0.81958,0.204895,0.97473,0.00974987,0
277,98.5785,,DPDK,0.819794,0.204949,0.974893,0.00831616,0
278,97.2756,,DPDK,0.819767,0.204942,0.974883,0.00842726,0
279,121.5702,,DPDK,0.820231,0.205058,0.975019,0.00674698,0
280,120.7628,,DPDK,0.820217,0.205054,0.97501,0.00679197,0
281,133.362,,DPDK,0.820414,0.205104,0.975132,0.00615178,0
282,123.4002,,DPDK,0.820263,0.205066,0.975039,0.00664718,0
283,144.2491,,DPDK,0.820543,0.205136,0.975225,0.00568838,0
284,131.8283,,DPDK,0.820395,0.205099,0.975119,0.0062232,0
285,139.1064,,DPDK,0.820487,0.205122,0.97518,0.00589827,0
286,135.1579,,DPDK,0.820437,0.205109,0.975147,0.00607022,0
287,151.7132,,DPDK,0.820622,0.205155,0.975243,0.00540903,0
288,137.599,,DPDK,0.820468,0.205117,0.975168,0.00596275,0
289,121.9695,,DPDK,0.820238,0.20506,0.975027,0.00672495,0
290,126.3172,,DPDK,0.820313,0.205078,0.97507,0.00649408,0
291,117.2787,,DPDK,0.820156,0.205039,0.974998,0.00699322,0
292,133.5507,,DPDK,0.820417,0.205104,0.975135,0.00614311,0
293,139.8424,,DPDK,0.820495,0.205124,0.975187,0.00586728,0
294,125.1855,,DPDK,0.820294,0.205074,0.975059,0.00655263,0
295,137.2994,,DPDK,0.820464,0.205116,0.975164,0.00597573,0
296,149.9544,,DPDK,0.820604,0.205151,0.975243,0.00547236,0
297,153.6725,,DPDK,0.82064,0.20516,0.975244,0.00534019,0
298,158.3018,,DPDK,0.820683,0.205171,0.975248,0.00518429,0
299,150.2161,,DPDK,0.820607,0.205152,0.975239,0.00546284,0
300,149.4522,,DPDK,0.820599,0.20515,0.975242,0.00549071,0
301,156.8905,,DPDK,0.82067,0.205167,0.975248,0.00523085,0
302,174.3454,,DPDK,0.820819,0.205205,0.975258,0.00470801,0
303,154.2049,,DPDK,0.820645,0.205161,0.975245,0.00532178,0
304,160.1286,,DPDK,0.820699,0.205175,0.975253,0.00512525,0
305,148.0958,,DPDK,0.820585,0.205146,0.975238,0.0055409,0
306,158.2947,,DPDK,0.820683,0.205171,0.975248,0.00518453,0
307,147.059,,DPDK,0.820574,0.205143,0.97524,0.00557989,0
308,151.2081,,DPDK,0.820617,0.205154,0.975242,0.00542707,0
309,149.9736,,DPDK,0.820604,0.205151,0.975243,0.00547166,0
310,168.9773,,DPDK,0.820777,0.205194,0.975256,0.00485732,0
311,162.5332,,DPDK,0.820721,0.20518,0.975252,0.00504956,0
312,172.6097,,DPDK,0.820806,0.205201,0.975261,0.00475527,0
313,168.6164,,DPDK,0.820774,0.205193,0.975256,0.0048677,0
314,178.2775,,DPDK,0.82085,0.205212,0.975264,0.00460434,0
315,174.3491,,DPDK,0.820819,0.205205,0.975259,0.00470791,0
316,184.837,,DPDK,0.820898,0.205225,0.975274,0.0044412,0
317,163.5169,,DPDK,0.82073,0.205182,0.975251,0.00501924,0
318,166.3658,,DPDK,0.820755,0.205189,0.975253,0.00493343,0
319,158.6138,,DPDK,0.820686,0.205171,0.975248,0.00517411,0
320,141.4379,,DPDK,0.820513,0.205128,0.9752,0.00580122,0
321,146.2587,,DPDK,0.820565,0.205141,0.975236,0.00561037,0
322,160.1953,,DPDK,0.8207,0.205175,0.975247,0.00512312,0
323,159.0184,,DPDK,0.820689,0.205172,0.975248,0.00516097,0
324,163.3575,,DPDK,0.820728,0.205182,0.975252,0.00502412,0
325,152.9571,,DPDK,0.820633,0.205158,0.975242,0.00536512,0
326,132.8106,,DPDK,0.820407,0.205102,0.975127,0.00617727,0
327,146.611,,DPDK,0.820569,0.205142,0.975236,0.00559691,0
328,162.1945,,DPDK,0.820718,0.205179,0.975252,0.00506008,0
329,171.3846,,DPDK,0.820796,0.205199,0.975257,0.0047892,0
330,155.3166,,DPDK,0.820655,0.205164,0.975245,0.00528376,0
331,171.6414,,DPDK,0.820798,0.2052,0.975259,0.00478205,0
332,146.1794,,DPDK,0.820564,0.205141,0.975237,0.0056134,0
333,138.3763,,DPDK,0.820478,0.205119,0.975176,0.00592932,0
334,138.9268,,DPDK,0.820484,0.205121,0.975177,0.00590587,0
335,144.2732,,DPDK,0.820544,0.205136,0.975225,0.00568743,0
336,131.2676,,DPDK,0.820387,0.205097,0.975112,0.00624973,0
337,123.5518,,DPDK,0.820266,0.205067,0.975041,0.00663905,0
338,108.9018,,DPDK,0.820002,0.205,0.974995,0.00752973,0
339,98.4545,,DPDK,0.819792,0.204948,0.974893,0.00832661,0
340,86.7062,,DPDK,0.819608,0.204902,0.974763,0.0094527,0
341,42.9577,,DPDK,0.818985,0.204746,0.971598,0.01906491,0
342,44.1422,,DPDK,0.819003,0.204751,0.971753,0.01855376,0
343,41.6243,,DPDK,0.818975,0.204744,0.971416,0.01967543,0
344,33.7776,,DPDK,0.818949,0.204737,0.969755,0.02424533,0
345,36.153,,DPDK,0.818958,0.204739,0.970321,0.02265253,0
346,28.2389,,DPDK,0.818927,0.204732,0.968061,0.02899995,0
347,27.8245,,DPDK,0.818925,0.204731,0.967919,0.02943183,0
348,20.2607,,DPDK,0.818886,0.204722,0.965324,0.04041746,0
349,22.6202,,DPDK,0.8189,0.204725,0.966064,0.03620207,0
350,25.7468,,DPDK,0.818916,0.204729,0.967151,0.03180656,0
351,29.8041,,DPDK,0.818934,0.204733,0.968579,0.02747723,0
352,27.0932,,DPDK,0.818922,0.20473,0.967661,0.03022613,0
353,22.2771,,DPDK,0.818898,0.204724,0.965961,0.03675959,0
354,20.4847,,DPDK,0.818888,0.204722,0.965399,0.03997549,0
355,19.6376,,DPDK,0.818882,0.204721,0.965111,0.04169966,0
356,18.4081,,DPDK,0.818875,0.204719,0.964505,0.04448444,0
357,13.5375,,DPDK,0.818838,0.204709,0.960541,0.06048657,0
358,27.3927,,DPDK,0.818923,0.204731,0.967767,0.02989569,0
359,45.5929,,DPDK,0.81903,0.204758,0.971939,0.01796398,0
360,15.2725,,DPDK,0.818852,0.204713,0.962201,0.05361619,0
361,25.7839,,DPDK,0.818916,0.204729,0.967165,0.03176073,0
362,27.9921,,DPDK,0.818926,0.204732,0.967975,0.02925559,0
363,33.1108,,DPDK,0.818947,0.204737,0.969594,0.02473351,0
364,45.9997,,DPDK,0.819038,0.20476,0.97199,0.01780528,0
365,63.106,,DPDK,0.819322,0.20483,0.973953,0.01298327,0
366,73.5074,,DPDK,0.819459,0.204865,0.974422,0.01114798,0
367,95.819,,DPDK,0.819735,0.204934,0.974866,0.00855504,0
368,103.0928,,DPDK,0.819888,0.204972,0.97494,0.0079529,0
369,101.6911,,DPDK,0.819859,0.204965,0.974925,0.00806225,0
370,105.9631,,DPDK,0.819945,0.204986,0.97497,0.00773802,0
371,104.3291,,DPDK,0.819912,0.204978,0.974953,0.0078589,0
372,113.0193,,DPDK,0.820079,0.20502,0.974997,0.00725609,0
373,92.1115,,DPDK,0.819667,0.204917,0.974822,0.00889865,0
374,90.548,,DPDK,0.819648,0.204912,0.974806,0.00905208,0
375,89.4304,,DPDK,0.819637,0.204909,0.974794,0.00916508,0
376,86.2721,,DPDK,0.819604,0.204901,0.974759,0.00950022,0
377,77.5299,,DPDK,0.819507,0.204877,0.974604,0.01057021,0
378,77.3365,,DPDK,0.819505,0.204876,0.974593,0.01059662,0
379,90.7594,,DPDK,0.81965,0.204913,0.974811,0.00903102,0
380,79.5103,,DPDK,0.81953,0.204882,0.974671,0.01030722,0
381,86.5436,,DPDK,0.819607,0.204902,0.974759,0.00947044,0
382,85.4551,,DPDK,0.819595,0.204899,0.974747,0.00959094,0
383,87.2289,,DPDK,0.819614,0.204903,0.974767,0.00939613,0
