step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
310,151.7957,,OAI-1x,1.385114,0.346279,0.919789,0.00912486,0
311,169.1207,,OAI-1x,1.547634,0.386909,0.918911,0.00915107,0
312,163.7663,,OAI-1x,1.49903,0.374757,0.919176,0.00915347,0
313,177.694,,OAI-1x,1.625475,0.406369,0.918512,0.00914761,0
314,156.9007,,OAI-1x,1.43476,0.35869,0.919517,0.00914438,0
315,153.4555,,OAI-1x,1.401434,0.350358,0.91971,0.00913251,0
316,162.8878,,OAI-1x,1.490848,0.372712,0.919202,0.0091526,0
317,161.657,,OAI-1x,1.479602,0.369901,0.919261,0.00915273,0
318,152.3064,,OAI-1x,1.390289,0.347572,0.91976,0.00912824,0
319,135.8199,,OAI-1x,1.238188,0.309547,0.92066,0.0091164,0
320,134.0224,,OAI-1x,1.222952,0.305738,0.920766,0.00912498,0
321,150.137,,OAI-1x,1.36874,0.342185,0.919891,0.00911661,0
322,149.373,,OAI-1x,1.361106,0.340276,0.919934,0.00911213,0
323,198.9687,,OAI-1x,1.804553,0.451138,0.912817,0.00906953,0
324,193.4003,,OAI-1x,1.758684,0.439671,0.914482,0.00909349,0
325,204.502,,OAI-1x,1.856824,0.464206,0.911217,0.00907974,0
326,221.4681,,OAI-1x,2.010096,0.502524,0.910937,0.00907623,0
327,231.1702,,OAI-1x,2.090692,0.522673,0.91115,0.00904395,0
328,242.7415,,OAI-1x,2.182368,0.545592,0.911421,0.0089905,0
329,220.7486,,OAI-1x,2.00378,0.500945,0.910929,0.0090772,0
330,247.892,,OAI-1x,2.22165,0.555413,0.911515,0.00896217,0
331,243.6782,,OAI-1x,2.189576,0.547394,0.911427,0.00898552,0
332,212.8631,,OAI-1x,1.933611,0.483403,0.910735,0.00908383,0
333,219.1684,,OAI-1x,1.99004,0.49751,0.910869,0.00907995,0
334,208.1547,,OAI-1x,1.890548,0.472637,0.910609,0.00908242,0
335,188.9218,,OAI-1x,1.721847,0.430462,0.915819,0.00911408,0
336,124.2679,,OAI-1x,1.136564,0.284141,0.921527,0.00914607,0
337,146.3862,,OAI-1x,1.331716,0.332929,0.92008,0.00909727,0
338,141.645,,OAI-1x,1.287719,0.32193,0.920308,0.00909117,0
339,131.6846,,OAI-1x,1.202839,0.30071,0.920934,0.00913424,0
340,118.3414,,OAI-1x,1.082287,0.270572,0.922717,0.00914546,0
341,91.2677,,OAI-1x,0.826702,0.206676,0.928485,0.00905799,0
342,80.4982,,OAI-1x,0.724044,0.181011,0.931131,0.00899454,0
343,79.814,,OAI-1x,0.717813,0.179453,0.931323,0.00899357,0
344,61.3977,,OAI-1x,0.566424,0.141606,0.935806,0.00922549,0
345,59.9335,,OAI-1x,0.553412,0.138353,0.935707,0.00923377,0
346,58.8525,,OAI-1x,0.543994,0.135998,0.935617,0.00924333,0
347,52.1298,,OAI-1x,0.477631,0.119408,0.935006,0.00916234,0
348,59.6421,,OAI-1x,0.55091,0.137727,0.935681,0.00923692,0
349,47.4196,,OAI-1x,0.420776,0.105194,0.93435,0.00887346,0
350,37.0668,,OAI-1x,0.30869,0.077173,0.931817,0.00832793,0
351,33.0746,,OAI-1x,0.259514,0.064878,0.929341,0.00784632,0
352,32.8078,,OAI-1x,0.257066,0.064267,0.929173,0.0078355,0
353,31.5249,,OAI-1x,0.236799,0.0592,0.928296,0.00751149,0
354,22.8709,,OAI-1x,0.219215,0.054804,0.92136,0.00958491,0
355,24.8363,,OAI-1x,0.248192,0.062048,0.923226,0.00999313,0
356,24.1083,,OAI-1x,0.23604,0.05901,0.922563,0.00979081,0
357,26.8583,,OAI-1x,0.233974,0.058494,0.92495,0.00871144,0
358,23.9048,,OAI-1x,0.231916,0.057979,0.922361,0.00970167,0
359,18.716,,OAI-1x,0.199253,0.049813,0.921019,0.01064614,0
360,28.5466,,OAI-1x,0.22598,0.056495,0.926206,0.00791617,0
