Actual_Traffic,Predicted_Traffic,UPF_Config,Energy_Wh_Actual,QoS_Score_Actual,Requested_Action,Executed_Action,Cooldown_Blocked,Reward,SEC
277.73150634765625,,"('DPDK', 1)",0.20536144077777863,0.9751262664794922,0,0,False,-0.29576975107192993,0.002957697492092848
230.9044647216797,,"('DPDK', 1)",0.20529991388320923,0.975314736366272,0,0,False,-0.3556447923183441,0.0035564478021115065
217.4733123779297,,"('DPDK', 1)",0.2052796185016632,0.9753013849258423,0,0,False,-0.37757205963134766,0.0037757207173854113
198.65396118164062,,"('DPDK', 1)",0.20524899661540985,0.9752857685089111,0,0,False,-0.4132794141769409,0.004132794216275215
226.23712158203125,,"('DPDK', 1)",0.20529299974441528,0.9753099083900452,0,0,False,-0.36296960711479187,0.00362969608977437
233.50074768066406,,"('DPDK', 1)",0.20530369877815247,0.975318431854248,0,0,False,-0.35169684886932373,0.003516968572512269
198.14981079101562,,"('DPDK', 1)",0.2052481323480606,0.9752838611602783,0,0,False,-0.4143292009830475,0.004143292084336281
190.3638458251953,,"('DPDK', 1)",0.2052345722913742,0.975278913974762,0,0,False,-0.43124696612358093,0.004312469623982906
202.6382293701172,,"('DPDK', 1)",0.20525571703910828,0.9752909541130066,0,0,False,-0.4051668047904968,0.004051668103784323
204.88670349121094,,"('DPDK', 1)",0.20525944232940674,0.9752917885780334,0,0,False,-0.4007277190685272,0.004007277078926563
224.00758361816406,,"('DPDK', 1)",0.20528964698314667,0.9753069877624512,0,0,False,-0.36657625436782837,0.003665762487798929
206.33326721191406,,"('DPDK', 1)",0.20526182651519775,0.9752946496009827,0,0,False,-0.39792290329933167,0.003979228902608156
220.22344970703125,,"('DPDK', 1)",0.20528388023376465,0.9753078818321228,0,0,False,-0.372864693403244,0.003728647017851472
216.26312255859375,,"('DPDK', 1)",0.20527774095535278,0.9753021001815796,0,0,False,-0.37968143820762634,0.003796814475208521
230.04115295410156,,"('DPDK', 1)",0.20529864728450775,0.9753154516220093,0,0,False,-0.356977254152298,0.0035697724670171738
233.7275848388672,,"('DPDK', 1)",0.20530402660369873,0.975317656993866,0,0,False,-0.3513560891151428,0.003513560863211751
220.42495727539062,,"('DPDK', 1)",0.20528419315814972,0.9753082990646362,0,0,False,-0.3725244104862213,0.0037252441979944706
218.26634216308594,,"('DPDK', 1)",0.2052808552980423,0.9753040671348572,0,0,False,-0.3762024939060211,0.0037620249204337597
209.71397399902344,,"('DPDK', 1)",0.20526732504367828,0.9752958416938782,0,0,False,-0.39151865243911743,0.003915186505764723
242.8209991455078,,"('DPDK', 1)",0.205316960811615,0.9753177165985107,0,0,False,-0.33821946382522583,0.0033821945544332266
234.80870056152344,,"('DPDK', 1)",0.20530559122562408,0.9753196835517883,0,0,False,-0.34974104166030884,0.0034974103327840567
250.99388122558594,,"('DPDK', 1)",0.20532816648483276,0.9752705693244934,0,0,False,-0.32722416520118713,0.0032722416799515486
251.533203125,,"('DPDK', 1)",0.20532889664173126,0.9752720594406128,0,0,False,-0.32652372121810913,0.0032652372028678656
270.5760803222656,,"('DPDK', 1)",0.2053534984588623,0.975172221660614,0,0,False,-0.3035796880722046,0.00303579680621624
323.4707946777344,,"('DPDK', 1)",0.20540781319141388,0.9748013615608215,0,0,False,-0.2540047764778137,0.0025400477461516857
364.17913818359375,,"('DPDK', 1)",0.20544388890266418,0.974484384059906,0,0,False,-0.22565147280693054,0.002256514737382531
