Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_Autoscaler,QoS_Score_Autoscaler,Energy_Wh_DPDK,QoS_Score_DPDK,Energy_Wh_OAI1x,QoS_Score_OAI1x
94.31413,42.456753,1,0.21356908977031708,0.9278721213340759,0.20492634177207947,0.9748479723930359,0.21356908977031708,0.9278721213340759
69.679634,46.492237,1,0.159111887216568,0.9340530633926392,0.20485273003578186,0.9742458462715149,0.159111887216568,0.9340530633926392
40.35557,51.566177,1,0.08063607662916183,0.9332592487335205,0.204742893576622,0.9712290167808533,0.08063607662916183,0.9332592487335205
47.79619,54.488663,1,0.1064305379986763,0.9344168901443481,0.2047681361436844,0.9722110033035278,0.1064305379986763,0.9344168901443481
29.732046,56.623924,1,0.0569036491215229,0.9270460605621338,0.20473338663578033,0.9685547947883606,0.0569036491215229,0.9270460605621338
27.387207,56.875854,1,0.05708076432347298,0.9253440499305725,0.2047308385372162,0.967764675617218,0.05708076432347298,0.9253440499305725
23.441996,55.973217,1,0.05630623176693916,0.9219245910644531,0.20472604036331177,0.966301679611206,0.05630623176693916,0.9219245910644531
22.697931,54.391273,1,0.054338473826646805,0.921190083026886,0.20472505688667297,0.9660857915878296,0.054338473826646805,0.921190083026886
38.346462,52.734238,1,0.07738583534955978,0.9325937032699585,0.20474129915237427,0.9708074927330017,0.07738583534955978,0.9325937032699585
26.634794,52.758568,1,0.059107113629579544,0.9247862696647644,0.20472997426986694,0.9674907922744751,0.059107113629579544,0.9247862696647644
28.000238,53.12628,1,0.0563042052090168,0.9258036017417908,0.2047315239906311,0.9679768681526184,0.0563042052090168,0.9258036017417908
46.256893,54.51236,1,0.10127299278974533,0.9341759085655212,0.20476080477237701,0.9720208644866943,0.10127299278974533,0.9341759085655212
47.451702,57.415955,1,0.10530779510736465,0.9343658089637756,0.20476651191711426,0.9721701741218567,0.10530779510736465,0.9343658089637756
85.047905,61.12632,1,0.19212418794631958,0.9299519658088684,0.2048976868391037,0.974742591381073,0.19212418794631958,0.9299519658088684
85.524704,66.8087,1,0.19331224262714386,0.9298391938209534,0.20489896833896637,0.974747359752655,0.19331224262714386,0.9298391938209534
68.78471,73.03218,1,0.15739236772060394,0.934295654296875,0.20484982430934906,0.974202573299408,0.15739236772060394,0.934295654296875
87.43983,77.77415,1,0.19791480898857117,0.9293650388717651,0.20490403473377228,0.974769115447998,0.19791480898857117,0.9293650388717651
85.92962,82.60968,1,0.1942802518606186,0.9297340512275696,0.20490005612373352,0.97475266456604,0.1942802518606186,0.9297340512275696
89.05439,87.32147,1,0.20168942213058472,0.9289721250534058,0.20490820705890656,0.9747890830039978,0.20168942213058472,0.9289721250534058
105.43518,91.480095,1,0.2402944415807724,0.925834059715271,0.20498356223106384,0.9749634265899658,0.2402944415807724,0.925834059715271
