Actual_Traffic,Predicted_Traffic,OAI_Instances,Energy_Wh_OAI2x,QoS_Score_OAI2x
168.21688842773438,132.419921875,2,0.37950101494789124,0.9301875233650208
144.5638427734375,133.61013793945312,2,0.3279091417789459,0.9333776831626892
158.9334716796875,133.01715087890625,2,0.35730335116386414,0.931406557559967
181.4979248046875,132.55665588378906,2,0.41109412908554077,0.9285724759101868
171.819580078125,133.83587646484375,2,0.38852590322494507,0.9297327399253845
139.85316467285156,135.11753845214844,2,0.3191210627555847,0.9339852929115295
151.79568481445312,133.77474975585938,2,0.3412294089794159,0.9324060082435608
169.1206817626953,132.0575408935547,2,0.3818303346633911,0.9300650954246521
163.76625061035156,131.53890991210938,2,0.368395060300827,0.9307622313499451
177.6939697265625,131.2523956298828,2,0.4024314284324646,0.9290146231651306
156.9007110595703,132.20916748046875,2,0.35252025723457336,0.9316948652267456
153.45547485351562,132.0933074951172,2,0.3445364236831665,0.9321661591529846
162.88783264160156,131.14306640625,2,0.36641836166381836,0.9308794736862183
161.65701293945312,130.5000457763672,2,0.3635866641998291,0.9310402870178223
152.3063507080078,129.96380615234375,2,0.3422095477581024,0.9323218464851379
135.81993103027344,128.8131866455078,2,0.311422735452652,0.9345224499702454
134.02244567871094,126.17576599121094,2,0.3078843057155609,0.9347842335700989
150.1370391845703,122.89402770996094,2,0.3379049599170685,0.9326298832893372
149.37303161621094,120.80428314208984,2,0.3365496098995209,0.9327506422996521
198.96865844726562,119.5339584350586,2,0.4514414370059967,0.9268918037414551
193.4003448486328,122.69098663330078,2,0.4381546974182129,0.9274169206619263
204.50196838378906,127.5215072631836,2,0.46451446413993835,0.9264005422592163
221.4680938720703,133.68524169921875,2,0.5061777830123901,0.9248098134994507
231.17018127441406,141.2064971923828,2,0.5285177826881409,0.923513650894165
242.7415313720703,149.35940551757812,2,0.554869532585144,0.9219039082527161
220.7486114501953,157.78663635253906,2,0.5045046806335449,0.9249119758605957
247.89199829101562,163.4784393310547,2,0.5667497515678406,0.9215497374534607
243.67816162109375,169.15745544433594,2,0.5569974184036255,0.9218168258666992
212.86309814453125,173.6102752685547,2,0.4855593740940094,0.9256644248962402
219.16844177246094,174.18800354003906,2,0.5007468461990356,0.9251164793968201
208.15469360351562,173.08541870117188,2,0.473809152841568,0.9260498285293579
188.9217529296875,170.08843994140625,2,0.42779073119163513,0.9278528690338135
124.26793670654297,164.76351928710938,2,0.2867971360683441,0.9358645081520081
146.38623046875,153.548583984375,2,0.3312126100063324,0.9331446290016174
141.64498901367188,142.3760986328125,2,0.32248228788375854,0.9337397217750549
131.6846160888672,131.94613647460938,2,0.30312612652778625,0.9351071119308472
118.34138488769531,122.33323669433594,2,0.2734265625476837,0.9356449246406555
91.26774597167969,112.96826171875,2,0.19827453792095184,0.9340901374816895
