t,power,traffic,sec,controller,load_bin,load_bin_label
49,1.4364123344421384,160.5314483642578,0.008947856317740383,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
50,1.4093096256256104,160.71133422851562,0.008769198715142963,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
51,1.2464144229888916,157.07009887695312,0.007935402294266829,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
52,1.1562575101852417,154.24400329589844,0.0074962882541832225,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
53,0.8908700942993164,136.81112670898438,0.006511678660422969,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
54,0.7566818594932556,126.43498229980467,0.0059847507843912955,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
55,0.7723178863525388,98.24469757080078,0.007861166103096425,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
56,0.6044563055038452,83.8802261352539,0.0072061835471113386,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
57,0.5740040540695188,85.43559265136719,0.0067185588143787904,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
58,0.57140839099884,65.63836669921875,0.008705402339111542,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
59,0.600111961364746,62.17499923706055,0.009651981805044209,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
60,0.3097977340221404,61.91144561767578,0.005003884676433606,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
61,0.3234890401363372,65.12913513183594,0.004966886777807245,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
62,0.2311158925294876,38.7056884765625,0.005971109199347674,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
63,0.228101089596748,40.42182922363281,0.005643017497668997,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
64,0.236029341816902,30.927318572998047,0.007631742831497004,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
65,0.2478347569704052,30.07522773742676,0.008240494773111565,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
66,0.199914053082466,24.107799530029297,0.008292505204941989,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
67,0.2216492444276808,24.730207443237305,0.008962692485957807,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
68,0.2486069947481152,21.12433242797852,0.0117687503543943,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
69,0.3460927903652188,23.100521087646484,0.014982033913957879,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
70,0.3101455867290496,32.19617462158203,0.009632994924842719,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
71,0.2307456284761428,42.09807586669922,0.0054811442975869875,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
72,0.2819590270519256,39.22251129150391,0.0071887040826221,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
73,0.2441434413194656,27.16486549377441,0.008987471017495667,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
74,0.227364972233772,34.475303649902344,0.00659500999737869,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
75,0.4283926784992216,25.935060501098636,0.016517897788635365,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
76,0.6425275206565856,29.580711364746094,0.02172116528010011,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
77,0.8158445954322812,47.99835968017578,0.016997343260653972,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
78,0.748926281929016,70.49388122558594,0.010623989896830808,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
79,0.8793210983276364,90.06549072265625,0.009763130043174688,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
80,0.7240444421768188,83.12713623046875,0.00871008523822373,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
81,0.8811635375022888,97.02323150634766,0.009081985044423506,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
82,0.8397825360298156,80.49644470214844,0.010432541948121616,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
83,0.9262457489967344,97.22684478759766,0.009526646174934674,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
84,1.0911128520965576,92.72699737548828,0.011766938248611785,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
85,0.8036735653877256,101.9574966430664,0.007882437210097775,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
86,0.6329033970832824,119.3082275390625,0.005304775790722937,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
87,0.7523092627525328,88.71131134033203,0.008480420945040187,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
88,0.70619398355484,69.21646881103516,0.010202687246048179,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
89,0.8029161691665648,83.45687866210938,0.009620730873692505,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
90,0.676256477832794,78.56983184814453,0.008607075539372738,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
91,0.6817345023155212,88.63238525390625,0.007691708852949723,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
92,0.7308509349822996,75.12908935546875,0.009727935494124287,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
93,0.8657737970352172,75.8048324584961,0.011421089776951054,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
94,0.89883953332901,81.22835540771484,0.011065588227379533,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
95,0.837134540081024,95.57491302490234,0.008758935933982026,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
96,1.31673002243042,99.05850982666016,0.013292447309519704,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
97,1.5836720466613767,92.4367218017578,0.017132499030609948,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
98,1.6771198511123655,144.76991271972656,0.011584726547146965,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
99,1.8599432706832884,173.03965759277344,0.010748653207927778,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
100,2.1868538856506348,183.64317321777344,0.011908168691124455,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
101,1.862359285354614,204.8489990234375,0.009091376058623235,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
102,1.6545504331588743,243.32659912109372,0.006799710508983327,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
103,1.3560664653778076,205.1043701171875,0.006611592257166493,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
104,1.3147761821746824,181.0352020263672,0.0072625443419738304,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
105,1.4303992986679075,148.88189697265625,0.009607610648127459,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
106,1.2396857738494873,144.54718017578125,0.008576340073475854,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
107,1.1953264474868772,156.44606018066406,0.007640502075325599,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
108,0.98476904630661,136.0037384033203,0.007240749834289617,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
109,0.9196066856384276,130.83181762695312,0.007028922339522525,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
110,1.0011128187179563,107.83934020996094,0.00928337299513156,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
111,0.9616487622261044,101.242431640625,0.009498475556569196,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
112,1.0483369827270508,109.5398178100586,0.009570373620164871,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
113,1.0239406824111936,105.47917175292967,0.00970751538331788,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
114,1.1549901962280271,114.6247787475586,0.010076269798275422,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
115,1.0937559604644775,111.96395111083984,0.009768822461273297,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
116,1.402334213256836,126.2999267578125,0.011103206860490853,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
117,1.5381672382354736,119.59820556640624,0.012861123049052896,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
118,1.2732058763504028,153.53518676757812,0.008292599912473383,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
119,1.615633964538574,168.0965118408203,0.009611347355431774,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
120,1.471052885055542,139.9558563232422,0.010510834799638514,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
121,1.950188875198364,176.59170532226562,0.011043490811980248,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
122,1.954410433769226,160.74717712402344,0.01215828774561505,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
123,1.5082926750183103,214.6936492919922,0.007025325061976893,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
124,1.6087394952774048,215.1798248291016,0.007476256180406714,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
125,1.7259377241134644,164.7841339111328,0.010473931458985324,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
126,1.5532023906707764,175.8147735595703,0.008834311015078113,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
127,1.7108874320983884,189.42034912109372,0.009032226157521453,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
128,1.7136757373809812,169.7100830078125,0.010097666013763561,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
129,1.512684106826782,187.6143341064453,0.00806273206165869,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
130,1.9621722698211668,187.94610595703125,0.01044007940377208,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
131,2.091186761856079,165.27438354492188,0.012652818404176295,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
132,2.0318105220794678,216.0363311767578,0.00940494828352306,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
133,2.431964874267578,231.2188873291016,0.010518019969562784,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
134,2.578036069869995,224.0286102294922,0.011507619795655056,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
135,2.5244131088256836,276.9537658691406,0.009114926099320336,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
136,2.702134847640991,299.0990600585937,0.00903424720596461,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
137,2.626267671585083,290.7749938964844,0.009031958478933136,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
138,2.7571892738342285,319.28912353515625,0.008635399926269773,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
139,2.3508689403533936,306.7967224121094,0.007662627298852147,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
140,2.15781569480896,328.66424560546875,0.006565410517453181,Static USR (k=1),"(320.0, 400.0]","(320, 400]"
141,2.1710429191589355,265.4051818847656,0.008180107501071947,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
142,1.7702316045761108,239.5912628173828,0.007388548245707051,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
143,1.4169330596923828,241.27301025390625,0.005872737519216335,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
144,1.4893482923507688,194.81544494628903,0.007644918978376611,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
145,1.3712139129638672,155.0421600341797,0.00884413576708153,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
146,1.2791092395782468,162.7118682861328,0.00786119201414922,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
147,1.2351292371749876,150.38388061523438,0.008213175721506583,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
148,1.0912868976593015,140.64842224121094,0.007758970063579903,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
149,0.7508863806724548,135.4528045654297,0.00554352774814451,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
150,0.7232789397239684,119.32405090332033,0.006061468197304072,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
151,0.6716905832290648,83.3116683959961,0.008062383051031852,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
152,0.5054034590721128,80.40553283691406,0.006285680117277735,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
153,0.5473094582557676,74.48958587646484,0.00734746276027682,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
154,0.4934902489185332,54.76216506958008,0.009011518231456172,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
155,0.5085023641586304,59.2230224609375,0.008586227838912306,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
156,0.4646859467029568,53.61891555786133,0.008666455519815656,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
157,0.4526638090610504,55.065425872802734,0.008220472317905467,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
158,0.2680957019329068,50.95166015625,0.00526176578173814,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
159,0.3023274838924408,49.90972518920898,0.006057486446705727,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
160,0.854276359081268,33.689598083496094,0.02535727368916764,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
161,0.636447548866272,36.130592346191406,0.01761519829976884,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
162,0.3225443065166472,94.31413269042967,0.003419893682056588,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
163,0.4257221519947052,69.67963409423828,0.006109707054703199,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
164,0.2276145964860916,40.35557174682617,0.005640227275530862,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
165,0.2283230572938916,47.79618835449219,0.004777013924216665,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
166,0.2252249270677564,29.732046127319336,0.007575157326989619,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
167,0.2173538953065872,27.38720703125,0.00793632936204765,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
168,0.3095433413982388,23.44199562072754,0.013204649740849662,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
169,0.236428454518318,22.69793128967285,0.01041629968392268,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
170,0.2252168208360672,38.34646224975586,0.005873209877072847,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
171,0.4050919711589812,26.63479423522949,0.015209127113254416,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
172,0.4212311804294584,28.0002384185791,0.015043842632066923,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
173,0.768496751785278,46.25689315795898,0.016613669862370558,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
174,0.7732489705085752,47.45170211791992,0.016295494913691647,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
175,0.6295694708824155,85.04790496826172,0.00740252768269082,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
176,0.7916592359542844,85.52470397949219,0.009256497820139957,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
177,0.7771210074424744,68.78471374511719,0.011297873686326705,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
178,0.8067576885223388,87.43982696533203,0.009226432811242873,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
179,0.9611777663230896,85.92961883544922,0.011185639821860438,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
180,0.7114469408988952,89.05438995361328,0.007988903649437992,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
181,0.4997744262218472,105.4351806640625,0.004740110682924973,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
182,0.5642231106758115,79.13188934326172,0.007130160992723177,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
183,0.6430106759071348,54.21966171264648,0.011859363478049063,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
184,0.6080366373062132,61.173770904541016,0.009939499042081738,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
185,0.5572758316993712,70.55815124511719,0.007898107048800208,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
186,0.6791856288909912,66.0616455078125,0.01028108857522585,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
187,0.6338673830032348,60.3840446472168,0.010497266069315064,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
188,0.5581344366073608,75.49118041992188,0.00739337275563479,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
189,0.774092137813568,69.34428405761719,0.01116302732566084,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
190,0.8995175957679749,60.4849853515625,0.014871750245777943,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
191,0.8743956089019772,85.60704803466797,0.01021406097951043,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
192,1.2449088096618652,99.12348175048828,0.012559171527040643,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
193,1.5125467777252195,96.50794219970705,0.015672769963276774,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
194,1.8258112668991089,136.62521362304688,0.01336364803012552,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
195,1.7044218778610227,165.25746154785156,0.010313736286984503,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
196,1.6878298521041868,201.201171875,0.008388767502570922,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
197,1.7836817502975464,186.8415679931641,0.009546493157040972,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
198,1.5228906869888303,184.8816070556641,0.008237112989451238,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
199,1.4617059230804443,196.5148468017578,0.007438144989396137,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
200,1.2924505472183228,166.40164184570312,0.007767054055973528,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
201,1.4138100147247312,159.748779296875,0.00885020856464465,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
202,1.110494256019592,142.14773559570312,0.0078122542815459405,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
203,0.8824883103370664,154.7196044921875,0.005703791146787912,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
204,0.8449314236640928,121.4508819580078,0.0069569805508389124,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
205,1.045379400253296,97.3636703491211,0.0107368528374581,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
206,0.9099818468093872,93.29705810546876,0.009753596365071742,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
207,1.1155042648315427,114.29834747314452,0.009759583489110733,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
208,1.2022044658660889,100.2348175048828,0.011993880926730127,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
209,1.0692018270492551,122.0044403076172,0.008763630441264365,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
210,1.0848593711853027,131.6180877685547,0.008242479355063918,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
211,1.239570379257202,116.93319702148438,0.010600671245048172,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
212,1.3378988504409788,118.62008666992188,0.01127885578235904,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
213,1.2641029357910156,135.99227905273438,0.009295402243393747,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
214,1.2216399908065796,147.06065368652344,0.008307048555697602,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
215,1.3970704078674316,138.88687133789062,0.010059053058143788,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
216,1.4302154779434204,133.8757781982422,0.01068315342171583,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
217,1.5511212348937988,152.9968719482422,0.01013825456129935,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
218,1.4988980293273924,156.42881774902344,0.009581981446233552,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
219,1.4514753818511963,169.4835662841797,0.008564106914162114,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
220,1.2516247034072876,163.75152587890625,0.007643438414936422,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
221,1.390852928161621,158.65945434570312,0.00876627827756858,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
222,1.1614311933517456,137.4329833984375,0.008450891224449327,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
223,1.395285964012146,152.3700714111328,0.009157218022477086,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
224,1.6173096895217896,127.01263427734376,0.012733455208796356,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
225,1.7543565034866333,152.820556640625,0.01147984631159408,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
226,1.6752424240112305,176.77700805664062,0.009476585458865051,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
227,1.688584804534912,192.86590576171875,0.008755227098671959,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
228,1.7073878049850464,183.42355346679688,0.009308443614326313,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
229,1.4594485759735107,184.990478515625,0.007889317264781497,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
230,1.574081778526306,187.21275329589844,0.008407983702041905,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
231,1.764665603637695,159.4888916015625,0.011064504780973766,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
232,2.0669188499450684,171.99127197265625,0.012017579882040027,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
233,2.172797918319702,194.13833618164065,0.011192008549443725,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
234,2.1970133781433105,228.26318359375,0.009624913415969136,Static USR (k=1),"(160.0, 240.0]","(160, 240]"
235,2.2344322204589844,241.51046752929688,0.009251906318254849,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
236,2.216768264770508,244.6593475341797,0.009060631801369528,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
237,2.3481528759002686,249.58541870117188,0.009408213380893485,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
238,2.163411855697632,247.23959350585935,0.008750264571383714,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
239,1.4504289627075195,265.0201416015625,0.005472900866863653,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
240,1.4168268442153928,240.3233795166016,0.005895501499127005,Static USR (k=1),"(240.0, 320.0]","(240, 320]"
241,1.317506432533264,158.54978942871094,0.008309733095707813,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
242,1.2608114480972288,155.03573608398438,0.008132392440245098,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
243,1.2140395641326904,144.84698486328125,0.00838153148495706,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
244,1.4271556138992307,138.514404296875,0.010303301098133,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
245,1.302734136581421,132.9854736328125,0.009796063442074981,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
246,1.0092926025390625,156.1044464111328,0.006465495543162718,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
247,0.8819696307182312,143.25057983398438,0.0061568311398136144,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
248,0.7847858667373656,110.40299224853516,0.007108374970224399,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
249,0.7568825483322144,97.31256103515624,0.007777850467410619,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
250,0.6655336022377012,86.71900939941406,0.007674598762681416,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
251,0.6443406939506529,83.89701080322266,0.007680138872431703,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
252,0.6258313059806824,73.62907409667969,0.008499785087055772,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
253,0.6301015615463256,70.73995971679688,0.008907293191414001,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
254,0.5787548422813416,68.29297637939453,0.00847458806109327,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
255,0.4586779177188872,68.8512954711914,0.006661863289279809,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
256,0.3633593022823332,62.69630813598633,0.005795545432981768,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
257,0.489883869886398,50.40756607055664,0.009718459113869853,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
258,0.294767826795578,43.28965759277344,0.006809197466250809,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
259,0.4212523996829984,53.27710723876953,0.007906818172298491,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
260,0.3091448247432708,35.42388153076172,0.008727017237645535,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
261,0.2080242186784744,47.45611953735352,0.0043835067153928375,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
262,0.2481607943773268,37.72016143798828,0.006578996083707162,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
263,0.1853953152894972,21.843610763549805,0.008487393283845927,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
264,0.175548270344734,25.453271865844727,0.006896884269731113,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
265,0.2093921452760696,17.199329376220703,0.012174436612951268,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
266,0.1392375975847244,16.195720672607422,0.008597184429108081,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
267,0.1077589616179464,21.965463638305664,0.004905835970155672,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
268,0.2176086455583572,12.941641807556152,0.01681460890312259,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
269,0.185778334736824,10.388400077819824,0.01788324798286096,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
270,0.2107160836458204,22.716663360595703,0.009275837754030737,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
271,0.22853846848011,17.236968994140625,0.013258622705523068,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
272,0.3296371400356292,22.08271789550781,0.014927380841227241,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
273,0.413322418928146,30.278791427612305,0.013650558672933775,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
274,0.4006901681423184,40.850399017333984,0.009808721035314593,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
275,0.5761600136756896,46.86515426635742,0.01229399588447085,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
276,0.619840621948242,45.933895111083984,0.013494188125114446,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
277,0.5664281845092772,62.40671920776367,0.009076397408803555,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
278,0.5520964860916135,67.52766418457031,0.00817585641023497,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
279,0.6974888443946836,61.40251159667969,0.011359288508849857,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
280,0.7981858849525452,59.77944564819336,0.013352179437225473,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
281,0.8927993178367613,77.64921569824219,0.011497853646150509,Static USR (k=1),"(-0.001, 80.0]","[0, 80]"
282,0.8369621634483336,88.1260986328125,0.009497324588662804,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
283,1.0350087881088257,98.4356689453125,0.0105145705738419,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
284,0.984180688858032,92.40782928466795,0.010650403720946668,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
285,1.0743336677551267,113.16378021240234,0.009493617708233678,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
286,1.036306858062744,107.78298950195312,0.009614753337714436,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
287,1.213161826133728,117.49063873291016,0.010325604143591322,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
288,1.1603453159332275,113.30455017089844,0.010240941905537478,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
289,1.2345714569091797,132.88963317871094,0.009290201405318946,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
290,1.1500331163406372,126.87689971923828,0.009064164705202505,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
291,1.0969406366348264,135.38723754882812,0.008102245503304616,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
292,1.2111047506332395,125.74337005615234,0.009631559501645334,Static USR (k=1),"(80.0, 160.0]","(80, 160]"
