t,power,model,source_file
608,0.8195275664329529,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
609,0.8197031617164612,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
610,0.81993168592453,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
611,0.8199025392532349,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
612,0.8202382922172546,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
613,0.8199479579925537,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
614,0.820156455039978,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
615,0.8202686905860901,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
616,0.8203690052032471,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
617,0.8206334710121155,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
618,0.8205193281173706,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
619,0.8205177187919617,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
620,0.8203272223472595,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
621,0.8204168677330017,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
622,0.820601224899292,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
623,0.8203387260437012,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
624,0.819589376449585,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
625,0.8201882243156433,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
626,0.8202771544456482,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
627,0.8202724456787109,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
628,1.0471668243408203,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
629,0.6607175469398499,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
630,0.7214698195457458,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
631,0.7571422457695007,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
632,0.6174113154411316,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
633,0.5279061198234558,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
634,0.7310948371887207,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
635,0.6747350692749023,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
636,0.5722757577896118,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
637,0.564328134059906,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
638,0.7053916454315186,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
639,0.5970398783683777,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
640,0.5956584811210632,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
641,0.5444949269294739,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
642,0.4600627422332763,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
643,0.3016003370285034,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
644,0.2256162166595459,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
645,0.3088374137878418,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
646,0.2489268779754638,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
647,0.1820501089096069,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
648,0.1504116058349609,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
649,0.2462315559387207,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
650,0.2385815382003784,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
651,0.197671890258789,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
652,0.193837285041809,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
653,0.204314112663269,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
654,0.1843411922454834,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
655,0.1876400709152221,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
656,0.1911842823028564,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
657,0.1592812538146972,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
658,0.1982159614562988,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
659,0.2741127014160156,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
660,0.3024570941925049,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
661,0.2267376184463501,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
662,0.435271680355072,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
663,0.4200310111045837,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
664,0.5237739086151123,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
665,0.4528877735137939,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
666,0.4736495018005371,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
667,0.6191036701202393,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
668,0.6195881366729736,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
669,0.71663498878479,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
670,0.4557230472564697,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
671,0.4546473026275635,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
672,1.066320538520813,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
673,0.6035168170928955,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
674,0.4706037044525146,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
675,1.1099412441253662,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
676,0.8682025671005249,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
677,0.8200913667678833,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
678,0.8196554183959961,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
679,0.8199541568756104,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
680,0.819851815700531,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
681,0.8199734091758728,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
682,0.8200370073318481,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
683,0.820246696472168,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
684,0.8198789358139038,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
685,0.8202763199806213,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
686,0.8197665214538574,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
687,0.8208306431770325,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
688,0.8201614022254944,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
689,0.8204386234283447,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
690,0.8206108808517456,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
691,0.8202160596847534,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
692,0.8200108408927917,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
693,0.8204765915870667,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
694,0.8201033473014832,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
695,0.8205170631408691,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
696,0.8201485872268677,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
697,0.8205069899559021,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
698,0.8200317621231079,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
699,0.820551872253418,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
700,0.8203940987586975,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
701,0.8203351497650146,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
702,0.8205792307853699,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
703,0.8205026984214783,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
704,0.8204936385154724,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
705,0.8208222389221191,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
706,0.8205760717391968,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
707,0.8204068541526794,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
708,0.8207228183746338,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
709,0.8208337426185608,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
710,0.8210389614105225,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
711,0.8210644721984863,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
712,0.821160614490509,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
713,0.8212704062461853,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
714,0.8211338520050049,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
715,0.8208032250404358,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
716,0.8210242986679077,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
717,0.8211065530776978,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
718,0.8210337162017822,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
719,0.8207669854164124,Feed-forward PPO,../finalModels/mlp_hybrid/seed_456/eval/timeline_MlpPolicy_20260225-153005.csv
0,0.8208297491073608,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
1,0.8207671046257019,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
2,0.820699155330658,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
3,0.8206891417503357,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
4,0.8208350539207458,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
5,0.8206606507301331,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
6,0.8206168413162231,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
7,0.8209586143493652,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
8,0.8207944631576538,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
9,0.8213800191879272,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
10,0.8210428357124329,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
11,0.821078360080719,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
12,0.8211866021156311,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
13,0.8214457631111145,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
14,0.8211996555328369,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
15,0.8211184740066528,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
16,0.8209959864616394,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
17,0.8211719989776611,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
18,0.8212147951126099,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
19,0.8209925293922424,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
20,0.8209382891654968,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
21,0.8210228681564331,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
22,0.821037769317627,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
23,0.8211585879325867,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
24,0.821047306060791,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
25,0.8211355209350586,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
26,0.8211109638214111,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
27,0.821194589138031,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
28,0.8212161064147949,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
29,0.8211367726325989,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
30,0.8211234211921692,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
31,0.8210693001747131,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
32,0.82126784324646,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
33,0.8212223649024963,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
34,0.821312665939331,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
35,0.821315586566925,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
36,0.8214139938354492,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
37,0.8216312527656555,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
38,0.8217755556106567,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
39,0.8216659426689148,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
40,0.8217807412147522,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
41,0.8215503692626953,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
42,0.8216627836227417,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
43,0.8216778635978699,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
44,0.8215766549110413,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
45,0.8215200304985046,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
46,0.8214367032051086,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
47,0.8212745189666748,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
48,0.8207030296325684,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
49,0.8207046985626221,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
50,0.8206716179847717,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
51,0.8206453919410706,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
52,0.8204581141471863,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
53,0.8203153610229492,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
54,0.819787323474884,Recurrent PPO,../finalModels/lstm_hybrid/seed_456/eval/timeline_MlpLstmPolicy_20260225-152927.csv
